id	preprotext	irony
002dec9f773cc17edcc7b02acb8e8926	► ¿ Suspenden exhumación de Francisco Franco ? El caso da un giro inesperado URL_TOKEN URL_TOKEN	1
007342bd6eed6cca55d2587db4504a7a	AUTHOR_TOKEN Por cierto , además de tierraplanistas somos antievolucionistas	1
00a96b4357a8bccbb9bef0cb72097a30	TOPIC_ThisIsTheRealSpain La oposición y un sector de el PSOE , contra el Gobierno por el relator URL_TOKEN	1
00c6d1ffc0c371450d61c3d05e424934	El cardenal Blázquez dice que nunca apoyó desenterrar a Franco y se remite a los tribunales y a lo que decidan sobre la exhumación URL_TOKEN	1
0163cd612a33f7f8cf1e9ac3a28ac80c	Exhumación Franco : El Supremo puede impedir que exhume a Franco si está en funciones URL_TOKEN	1
01920ec755cb41088312a6ede5e7b9c0	- ¿ Has leído que AUTHOR_TOKEN publica un libro ? - ¿ De quién ?	1
01e193051068e72c673fd286ad50fe2a	Nicolás Sánchez-Albornoz : “ Ha habido una tolerancia tremenda hacia el franquismo por parte de la sociedad , pero ya está bien ” URL_TOKEN TOPIC_SinReyesMejor EMOJI_694 ️ 💛 💜 URL_TOKEN	1
024d9d80107286f5763e65ec977671ac	TOPIC_VenACenar289 Una cena de lo más normal . . Ortigas y pan salvaje	1
02ad4fffc5c678c90a966caae3775dcd	AUTHOR_TOKEN AUTHOR_TOKEN Ese manual de resistencia de Pedro Sánchez , será un manual de su resistencia en el poder por el cual el pueblo NO LE VOTÓ . No será de la misma calidad que tu libro que de seguro tendrá buenos argumentos en cuanto pueda compro el libro . QUIEN ESTÁ DETRÁS ÁNIMO 👍	0
02d52c51c4f1a42b83027acf4a368508	¿ Quién devuelve el tiempo perdido a los madrileños que quedan atrapados en los TOPIC_SemáforosA5 ? TOPIC_A5tascazopodemitA5 URL_TOKEN	0
0356a47606bff01ec169e64feb2e3ff9	Esta decisión se conoce un día después de que un auto paralizara el permiso urbanístico para la exhumación de el dictador URL_TOKEN	0
035c01f6abd1d11c58c43043bcbf2e91	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN Si , busca . También encontrarás que el 2012 acababa el mundo , que la tierra es plana o que la magnetoteràpia cura .	0
049e91f34e975a0d16809e8d9f8a53db	TOPIC_YoConAlbert no voy , que vaya con sus amiguitos URL_TOKEN	0
05df5dc00debdf6f04177e51bef2e299	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN buen chiste . como que la tierra es plana o la evolución es falsa . Pero diga me puedo ser gay sin que tú religión me castigue ? Y puedo ser ateo ? E infiel ? Y por qué no promiscuo ? Quien sois vosotros para decir me a mí como vivir mi vida ? Eso se llama LIBERTAD algo que el islam odia	0
06243c1d4bd340e116a53a4153242ffe	El calentamiento global es debido a el exceso de almas pecadoras quemando se en el infierno , ya que a el ser la tierra plana y el infierno estar debajo de la misma , se produce un efecto sartén .	0
06784350520facf1c85d55f9c364b48a	AUTHOR_TOKEN AUTHOR_TOKEN TOPIC_Sisepuede JODER a un 1.00 . 00 de personas . NO TOPIC_semaforosA5	0
06f1d3335e102dfab198b4728190569e	¿ Elecciones ' pa cuándo ' ? TOPIC_semaforosA5 URL_TOKEN	0
07bd26f4c67d61f72d791e9924b12694	Así nos miente Grezzi URL_TOKEN	0
08125a6b7765c2671fc5522cbb5d025b	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN Debe ser el primer hombre de izquierdas en cambiar los pañales . .	0
0882dac229393ac4aed090df98f0a1f7	TOPIC_YoConAlbert ni a la esquina , ni un café , ni el saludo .	0
08f324b997cdd4bff339e9ff103e773b	Ahora que se ha puesto de moda este apellido , Bastarreche . Veamos de quien es nieto el juez en cuestión que ha paralizado la exhumación de Franco : LA MASACRE DE LA CARRETERA MÁLAGA - ALMERÍA El Almirante Bastarreche , 1º por la izquierda , junto a altos cargos de el ejército nazi . URL_TOKEN	0
08ffc645826f7a8a6d2d72d5ac59b564	"Comenzamos la hora con la entrevista a Alejandro Fernández , presidente de el PP en Cataluña AUTHOR_TOKEN . Con Juan Pablo Colmenarejo AUTHOR_TOKEN analizará la situación en Cataluña , la figura de el relator "" y la manifestación de el domingo en Madrid """	0
094dedb5f31e5bcb360491a53b2ab428	AUTHOR_TOKEN AUTHOR_TOKEN Pues se han lucido porque los autobuses de la EMT son los principales afectados yo he tardado 40 minutos más que de costumbre TOPIC_semaforosA5	0
09eb9a296fba3a93cacc932bdc5e0194	AUTHOR_TOKEN AUTHOR_TOKEN Pues despues de limpiar culos y pañales , deberias dar te una buena ducha pq pareces un indigente , con mis respetos hacia todos los indigentes , por tener q vivir esa vida tan dura . No como la tuya . rodeado de lujos y con escolta 24-7 TOPIC_VOXSaleaGanar TOPIC_VoxExtremaNecesidad	0
0a0cae73bf4ff513dddcdc6b8811b0a0	"Joan Tardà , a el salir de el Supremo TOPIC_JuiciodelProcés : Este juicio no tiene ni pies ni cabeza "" URL_TOKEN """	0
0a15e6ceba36522639e60e68d099056c	Cogieron a el clásico estereotipo vasco EMOJI_769 EMOJI_769 EMOJI_769 TOPIC_VenACenar289	0
0af21b9cd6aaba89b61767b250aa5700	Franco ha muerto , el franquismo no tanto . Solo así se explica la numantina resistencia de un sector de la sociedad frente a la retirada de los símbolos de la dictadura . URL_TOKEN	0
0b511c1e6a856af7b87c893a404a67d7	TOPIC_YoConAlbert ni a la vuelta de la esquina hulio	0
0b70516c3f938c45f3d6feced64c2c34	JOAN TARDA : ANTES DE ENTRAR EN EL ` ` TS ´ ´ . QUE IBA A ACCEDER A ` ` LA CASA DE LOS HORRORES ´ ´ . AQUI ESTAN UNOS HOMBRES Y MUJERES INOCENTES , DEMOCRATAS , ELEGIDOS DEMOCRATICAMENTE POR SU PUEBLO Y QUE SUFREN POR HABER DEFENDIDOP LA DEMOCRACIA ´ ´ .	0
0b99574dd98472f2fce6d7ac3fe3e465	Yo muy a favor de el Relator , de Relator con Parras , el Viernes Santo por la mañana , claro .	0
0bef234201ba2988641b3a80ae536879	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN Debe ser el primer Marqués q cambia pañales EMOJI_773 EMOJI_773 EMOJI_773	0
0c53c36c0e7677eff50fb6dda716bebd	AUTHOR_TOKEN Lave se la boca para hablar de AUTHOR_TOKEN . Este tipo ha cambiado pañales durante 3 meses . Está preparado para llevar un país . URL_TOKEN	0
0c89b8c2d66421aab2c3af0fec57c908	TOPIC_YoConAlbert 🤦 EMOJI_769 EMOJI_769 EMOJI_769 Y así están siendo las ridiculas primarias por toda España en TOPIC_CS EMOJI_57 EMOJI_799 Si eso pasa en primarias con 4 gatos , que no harán en elecciones generales . . A ver qué inventan hoy sobre TOPIC_UnidasPodemos EMOJI_776 TOPIC_SiSePuede Pues no les está saliendo un TOPIC_FelizDomingo 🤗 URL_TOKEN	0
0d0430b259d147d98d82f22be4c546bb	El libro de Pedro Sánchez va muy bien si lo que tienes es una mesa coja .	0
0d8b90bdce700b63d3ea8e0abf47ff0c	AUTHOR_TOKEN ¿ Quién te ha escrito el libro ? URL_TOKEN	0
0d974a80bcafd9261b9fe14d97b30329	¡ FRANCO VUELVE A GANAR A LOS ROJOS HASTA DESPUÉS DE MUERTO ! LA JUSTICIA SUSPENDE LA EXHUMACIÓN DE EL CAUDILLO URL_TOKEN	0
0daca433f92ba85d22437e5ddaa95606	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN Como vas a estar relajado en un globo girando a 1600 km / h es imposible , relajado se está en la tierra plana y estacionaria EMOJI_774	0
0de0bfd5a3d669d271de3a1bc5cfb701	🇪 🇸 Hoy he planchado , cocinado , limpiado , he puesto la mesa y la he quitado , he puesto el lavaplatos y la lavadora y he trabajado a el ordenador durante horas . Estoy más preparada q AUTHOR_TOKEN para ser presidenta de el Gobierno . El solo ha limpiado cacas y cambiado pañales ! ! ! 🇪 🇸	0
0eb9744842c3f1794224f099b7012cdd	- . . Y con el relator , ya hemos cumplido los 21 puntos . . ahora a votar mis presupuestos , ¿ eh , Tardá ? + Por supuesto . . y es más , voy a comprar tu libro . - Sorprendido por mi capacidad de resistencia , ¿ no ? + Mucho . . resistes en el sillón aunque tengas que vender a tu padre . URL_TOKEN	0
0f7f8bbe6d7e5944e056bddfb35e9dbd	AUTHOR_TOKEN AUTHOR_TOKEN Lo siento , pero no . Lo de la tierra plana es una moda actual pasajera . Por mucho que ataques ad hominem no conseguirás la razón . Lo siento . Sé que muchos terraplanos actuáis así por sentimiento de pertenencia a un grupo o comunidad donde os sentís más aceptados . Pero os engañáis	0
102714b68d381ab7621d572d13a98c6f	Grezzi el concejal visionario de el ayuntamiento de Valencia . Manda 🥚 🥚 ! ! ! URL_TOKEN	0
11cd2edc5c4261cb63230459ff11c205	José Yusty Bastarreche , el magistrado que suspendió cautelarmente la exhumación de Franco , hijo y nieto de importantes y condecorados almirantes franquista , es un auténtico fanático de el antiguo régimen y enemigo jurado de la ley de memoria histórica . URL_TOKEN	0
11cf9d119e76ab508d904e7bd23c63b2	"Alguien puede creer que AUTHOR_TOKEN tiene tiempo para escribir un libro ? Que busquen a el negro "" """	0
123ebcdac0ba1e41468ccff0227396fd	Joan Tardá , lider independentista , con : - Otegi : Secuestró y torturó a Luis Abaitúa . - Sastre : Adosó una bomba lapa en el pecho a José María Bultó y lo reventó ante su familia . Pero el fascista eres tú . . URL_TOKEN	0
12792cb90f647c9ba085a144a787daee	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN Primer día de TOPIC_semaforosA5 mi hija se levanta a las 6 y llega a Príncipe Pio 40 minutos tarde . . Habrá que levantar se a las 5 . . eso sí , nos sentiremos muy empoderados y progresistas . . Y ahora hablemos de el carnaval . .	0
12b77dd99cf9a808073d29ecaa6e449b	- AUTHOR_TOKEN , aquí huele a mierda . ¿ Te has cagado , AUTHOR_TOKEN ? - Tranquilo , AUTHOR_TOKEN , que ya le cambio yo los pañales . TOPIC_FelizLunes URL_TOKEN	0
136d37cf19e476623915508807c56bec	Que yo soy muy anti Aznar pero , señor AUTHOR_TOKEN , lo peor que le ha podido pasar a el pueblo valenciano se llama Grezzi . De nada URL_TOKEN	0
1453da6e02913386033b2ace62a196ce	TOPIC_YoConAlbert Pues TOPIC_YoConAlbert ni a la vuelta de la esquina	0
14c0cb43c9ab7ef0ee96acdf46623cf6	TOPIC_YoConAlbert o Garzón . ¡ Un político de una pieza !	0
155a475029903adc305c071188162d6f	"Joan Tardà , a el president de el tribunal , Marchena : - ¿ Pero yo tengo derecho a responder en catalán ? """	0
155de908c40fd05c363fcaf60dca1e82	"Calvo está abrasada "" : la mayoría de el Gobierno desconocía el plan de la vicepresidenta de nombrar un relator URL_TOKEN vía AUTHOR_TOKEN """	0
157e1dcaa7901bc4a45465648ab1c984	El Supremo pide a Joan Tardá AUTHOR_TOKEN que testifique en castellano . Él quería hacer lo en catalán . El líder de ERC es el primero de los testigos . Esta tarde , entre otros , Mariano Rajoy . URL_TOKEN	0
159cdd21ca8a4cc4eb97f7364bac691a	"El PDeCAT anuncia que el relator "" no les basta y enmendará los Presupuestos URL_TOKEN URL_TOKEN """	0
159f52dba5e4fd996974de091bd560c6	Manual de Resistencia de AUTHOR_TOKEN ¿ Cuánto dinero ha cobrado AUTHOR_TOKEN por su libro ? ¿ Es compatible con ser Presidente de el Gobierno ? ¿ Saldrá publicado este dato en el portal de trasparencia ? ¿ Cómo va a declarar lo ? AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN URL_TOKEN	0
16be5135d68d8539a14b489feea6e191	TOPIC_ALasTresSonLasDos y la tierra es plana . El futuro era esto .	0
17b631dcb3df6f2f7222fefadd4c8b02	"Joan Tardá contesta a la primera pregunta de Vox en catalán . Don Manuel Marchena le mira , le interrumpe y dice : No empezamos bien "" ."	0
18660c358a714ee9ab805b0c96163c36	TOPIC_VenACenar289 Mira que ha tenido tiempo para practicar el patinete ese , menuda cagada , dan ganas de dar le un vasito de leche salvaje y mandar lo a la cama	0
1877d2f9317aad0a8dbfb9df133f9834	AUTHOR_TOKEN AUTHOR_TOKEN Pero AUTHOR_TOKEN nos planta los TOPIC_semaforosA5 para estar TOPIC_18horasdeatasco en todo el día TOPIC_contaminacionalpoder TOPIC_bravocampamento	0
18ae69ab0efeee8f3679baa18740d8be	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN El horizonte se ve como una línea recta . LA TIERRA ES PLANA , NOS ESTAN ENGAÑANDO ! ! !	0
1995f18b860e10fc2b2bef142825d5ef	TOPIC_YoConAlbert es lo que dice AUTHOR_TOKEN en estos momentos EMOJI_774	0
1a48a13ee18fc0ae4f65d3925456f17b	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN Grezzi es un déspota por no consensuar con las aavv pero éstas no son déspotas por no consensuar nada con los vecinos . Por qué apenas hay gente joven en las aavv ? Hay libre acceso ? Por qué hay que pagar para poder representar a tus vecinos ? Por qué nunca me han consultado nada ?	0
1af229767ec072883b55e1210cd10516	TOPIC_YoConAlbert para hacer más ricos a los ricos y profundizar en la miseria y precariedad laboral de los trabajadores . Ni muerto le voto 💪 EMOJI_735	0
1bc4b582cf20659ac4e7eb0e896f280a	Parece ser que Pedro Sánchez va a poder cobrar por el libro de Pedro Sánchez porque lo escribo Pedro Sánchez antes de ser este Pedro Sánchez . .	0
1ce197ac06780747448116aab2f733ea	Jajajajajajay . . Unos tierraplanistas se gastan 20.00 $ para probar que la Tierra es plana . . y a el final demuestran que es esférica . URL_TOKEN vía AUTHOR_TOKEN	0
1dd80f5af0d138800e04711913a9478b	"Exhumación de Franco : Ricardo Blázquez , presidente de los obispos , insiste en que nunca la han apoyado "" URL_TOKEN """	0
1e6ecc342462484e68ab74698a1e8a92	TOPIC_YoConAlbert porque está contra la corrupción . Bueno , menos con la candidata de CYL , q huele a corrupta q tira patrás . Y menos Villacís , q hizo trampas para evadir impuestos . Y menos 2 de los 3 Aytos donde gobierna C's , también corruptos . Estoy con él porque le gusta Kant .	0
1ead31ed5ebc6fced415ac8e651451a1	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN Cómo pierden el norte allá en Podemos . Que Pablito sólo estuvo en casa con sus niños ! Con biberones y pañales , nada mas ! Ninguna mujer montó semejante espectáculo a el regresar de su baja maternal .	0
1ec07ab70948c69cc9280bf9df491266	Pues TOPIC_YoConAlbert Rivera no quiero ni cruzar me URL_TOKEN	0
1f4b994016aa65c0f2d97287b963a86b	AUTHOR_TOKEN AUTHOR_TOKEN Gracias por sus consejos . Solo 2 comentarios : - no cojo el coche ni para ir a la renfe . Siempre voy en tpte . público ( saludos desde el metro ) pero ahí tb se incluye el bus . - yo voto precisamente a quiénes han tomado la decisión de los TOPIC_semaforosA5 . Por eso me molesta tanto	0
1f795c15bb82894dced7e9496e73de22	AUTHOR_TOKEN Me estás dando la razón , da igual que lo hayas sacado antes o después ; ese mapa es una SIMULACIÓN en base a datos HISTÓRICOS que dejan de tener validez a partir de hoy con los nuevos TOPIC_semaforosA5 . La situación real la tienes en mi foto 3 mensajes más arriba .	0
1fb04005fee89ff67fa8d44083f462f5	"AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN Lo que me da que pensar "" es resistir se a reconocer la evidencia . Que no sepamos todo sobre el sistema solar no impide saber que la tierra no es plana . """	0
2046758b18111115b64f9eba3e970256	El Madrid ha tenido una buena noticia esta semana y es la paralización provisional de la exhumación de Franco , la eliminación de la Copa no debería importar les .	0
20af8f4e2e4d3072a07471bcc1964312	AUTHOR_TOKEN AUTHOR_TOKEN Quién escribió el libro en realidad ?	1
21235260c927996db9dc6540a0b7afe3	Freno a la exhumación de Franco URL_TOKEN	1
21a78b76325a60802daf439be253a4c8	"Juicio procés : Joan Tardà llama a el Supremo casa de los horrores "" y a los golpistas "" defensores de la democracia "" URL_TOKEN"	1
21b39450702b39195f3be40cdac9396a	AUTHOR_TOKEN AUTHOR_TOKEN Señor , en una actuación completamente extraordinaria , se han presentado , por parte de adeptos a la F . Francisco Franco , 12 demandas pidiendo la paralización de la exhumación . TODAS han sido desestimadas , salvo una , lo que indica q este juez tal vez haya incurrido en PREVARICACIÓN	1
227b1381dabcc6e48f582c71d815ad72	Decid lo que queráis , pero si no llega el vasco nos morimos de el ajjco TOPIC_VenACenar289 URL_TOKEN	1
22dca8c74d4f753ae827bc86e938b529	Qué horror , que después de tantos años haya jueces que les gustaría sumergir se en el río para enganchar el salmón para goce de el tirano . Catalunya y la Memoria Histórica : las batallas de el juez que trata de evitar la exhumación de Franco URL_TOKEN vía AUTHOR_TOKEN	1
23080d7b2c23424ff6dbe9718dfb93a5	TOPIC_VenACenar289 Niño ! ! Da le un poco de pan salvaje a el gato ! ! URL_TOKEN	1
235d0601cc5b6486b6d0cf6b25aadaef	Ni de coña TOPIC_YoConAlbert que nos lleva a la derecha más reaccionaria desde los tiempos de Aznar ! ! Abran los ojos señores ! !	1
239c97d7f321f824177f192b80d2ed41	Catalunya y la Memoria Histórica : las batallas de el juez que trata de evitar la exhumación de Franco URL_TOKEN vía AUTHOR_TOKEN	1
24341ae71e56461c25e99c75baecb718	AUTHOR_TOKEN La sola existencia de el cb reparte la calzada , estilo Grezzi ( motorizados y sostenibles ) El que conduce el motorizado , te recuerda , hasta que caes seducido , cual es tu sitio . Está en Historia Verdadera de el Carrilbicisno , tomos I y II .	1
24c82035ece7175b69f93e301ca2b59b	"Exhumación Franco : Estrasburgo obligará a Sánchez a demostrar que la exhumación de Franco no es abuso de poder "" URL_TOKEN """	1
