id	preprotext	irony
00466090f558ec4d1a4b312284aee502	La oferta es 90 por persona por noche la habitación doble desde hoy hasta el 18_de_febrero . El precio normal es 171 así que la oferta está muy buena .	0
0069480d19db6f82600e0d34501281d2	Si vamos a hacer la denuncia , haced la con todos los datos ! ! Publicad la foto de el chofer para identificar lo , y aplicar le la medida establecida .	0
0097b7f8824cf7465f7963aa0b85c98c	? Creo q es una falta d repeto los precios q tienen los planes y la tarifa por consumo no puedes descargar nada	0
00d1e2079fc31d88e7a7f5f743e321ea	muy buen articulo , espero que nuestra red siga creciendo aun más y que recuerdos la imagen de el servidor aion en GNTK , muy buenos momentos	0
00f2c9d7f54f25dba6d0deb88a6fe404	Yo pagaria los 15 cuc , por algo se empieza , ahh claro , ahora que recuerdo no puedo porque no tengo telefono fijo jajaja	1
014191a807cc93a9521aa9a5c3e769d1	Por qué no llamaron a la policía , a el número de urgencias , es lo lógico en estos casos y esa es la institución encargada y autorizada en PRIMERA INSTANCIA a tomar medidas , pero qué pasa ? Por qué ? . .	0
01642edcfcd40def2c3c06b24fb9a1c1	Y los responsables quienes son ? Acaso ningún profesor se dignó a resolver el examen antes de publicar lo ?	0
0227292b56529bc53ad280382a92d387	? Por lo visto , los partidarios de  Industriales  son fiel reflejo de ese equipo : arrogantes y prepotentes , sin cultura deportiva . nosotros , los  guajiros  reconocemos a los adversarios que no son ni prepotentes ni arrogantes .	1
032e6f0a510e06cfb1101336a4f4f764	Qué falta de respeto utilizar frases irónicas para criticar a el Cro . René por su decisión de utilizar sus 15 CUC de el almuerzo para sufragar su instalación a internet . Eso demuestra la mente estrecha que tienen muchos comentaristas . René : oídos sordos ! ! !	0
038849627a98bc155da1408a02738efc	Soñar no cuesta nada , pero internet en CUBA ? ? ? esosi cuesta	1
03cae3f7df9aa18b095b9b45bd617266	Que desgracia ADSL cuando ya se está hablando de el lanzamiento de la tecnología 5G , con un servicio WIFI que deja mucho que desear . ¡ Hasta cuando estaremos atrasados ! ETCSA con sus tarifas astronómicas y de mala calidad .	0
04069559f1541e564c310e509f14b002	la pregunta es los que crearon tuvieron la genial idea , pero olvidaron el salario promedio de la sociedad donde lo van a ofrecer ? o sencillamente no es ese el tema ? cual es el tema recaudar divisas ? y quien piensa en los trabajadores , quien defiende sus intereses ?	1
047120645d19e944e1cd812158a2fcee	RAFAEL no seas ingenuao , esa internet en los celulares sera como los precios de la venta de carros , en que país tu vives	0
04957803c50e9ce54be607af9b687bbe	Por favor , yo solo tengo una pregunta a los panelistas . ¿ La corporación CIMEX es auditada por la ? ? ? ? ? ? ? ? ? ? ? ? ?	0
04afedd68f1f0d964820b09f9b25bcfc	? Todo eso está bien en la práctica . La realidad es que te maltratan y hasta te botan cuando tratas de explicar que es totalmente legal tomar fotos aun cuando el desabastecimiento es bien evidente .	0
04bfc7999afbd6d8057dc76f3cdc2b7a	Los Joven Club han sido la bujía inspiradoras para despertar el interés por la informática y la electrónica en muchos de los actuales ingenieros de esta rama .	0
04c3f7cb34d30f6dd8df505381953b79	Estas son las noticias que me alegran el alma , FELICITACIONES a todos los implicados en su remodelacion va a ser un orgullo para todos como lo es ya el Gran Teatro Alicia Alonso	0
058541cefbca7002693c28d55f0d294c	robar que ? CUC ? CUP ? Que validez tienen esas monedas fuera de nuestro país , mas desastroso es un certificado autofirmado donde cualquiera se mete y se genera uno con el mismo nombrecito , sigan asi NO van bien .	1
05ae15785a0be0788b903c764f07726e	es la mejor opcion que tiene la poblacion de obtener conocimientos acerca de todo lo que necesite . GRACIAS .	0
0633176049b78aa46c696cd1be64129a	Jajaaja ay suerte pa ti a mi no llegaba a 1min ye gasto 1cuc	1
